item_identifier,outlet_identifier,item_fat_content,item_mrp,item_outlet_sales,item_visibility,item_weight,item_mrp_per_weight,item_mrp_per_visibility,outlet_age,std_of_item_mrp_wrt_item_identifier,avg_item_mrp_wrt_item_type,std_of_item_mrp_wrt_item_type,avg_item_mrp_wrt_outlet_identifier,std_of_item_mrp_wrt_outlet_identifier,avg_item_mrp_wrt_outlet_location_type,std_of_item_mrp_wrt_outlet_location_type,avg_item_mrp_wrt_outlet_size,std_of_item_mrp_wrt_outlet_size,avg_item_mrp_wrt_outlet_type,no_of_outlets_allocated_for_each_item,no_of_items_sold_wrt_each_item_type_in_each_outlet,no_of_items_sold_wrt_each_item_type_in_each_outlet_type,no_of_items_sold_wrt_each_item_type_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_in_each_outlet_type,no_of_items_sold_wrt_each_fat_content_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_for_each_item_type,no_of_outlets_allocated_wrt_outlet_size_for_each_outlet_type,item_baking_goods,item_breads,item_breakfast,item_canned,item_dairy,item_frozen_foods,item_fruits_and_vegetables,item_hard_drinks,item_health_and_hygiene,item_household,item_meat,item_seafood,item_snack_foods,item_soft_drinks,item_starchy_foods
FDV32,OUT049,0,61.451,759.012,0.088846306,7.785,7.893513166345536,691.6550925595038,14,1.3481468762712776,144.30423666169895,59.22192266193132,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,219,1311,658,6013,3010,1086,1550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDT14,OUT013,1,119.244,3475.476,0.127620811,10.695,11.149509116409536,934.3617162877924,26,0.7876829593462364,147.23099753521103,70.17838495160788,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,124,746,124,3281,549,445,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDB50,OUT045,0,76.7986,2648.5524,0.153930108,13.0,5.907584615384615,498.91863910080536,11,1.1591424032926725,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,120,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDZ01,OUT046,1,103.399,2579.975,0.009058845,8.975,11.520779944289696,11414.148271661565,16,0.9447221813845604,138.62093597785957,60.16233501731816,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,120,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDO40,OUT027,0,148.9392,3728.48,0.032470108,17.099999999999998,8.709894736842106,4586.963492699193,28,1.3414337271905934,136.46738513323996,66.59733901075771,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,155,155,464,1008,3010,731,1559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCA53,OUT019,0,47.1034,145.8102,0.017295906,11.394999999999998,4.133690215006583,2723.3843662193817,28,1.0501322668015571,133.10807878787855,59.7998249394365,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,53,108,482,1165,5171,858,1805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCX54,OUT017,0,105.1622,1693.7952,0.048331717,9.195,11.43688961392061,2175.842418344045,6,1.2689672091026565,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRL60,OUT018,0,151.0682,1829.6184,0.0271695889999999,8.52,17.73100938967136,5560.194524841727,4,0.9638464608017152,135.4037258953167,60.552402888534985,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,80,80,239,999,3010,617,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCJ05,OUT035,0,151.5682,1982.0866,0.046079558,18.7,8.105251336898396,3289.2720021316177,9,0.988144003386446,133.10807878787855,59.7998249394365,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,93,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDK27,OUT019,0,122.2756,121.1756,0.0156642289999999,11.0,11.115963636363636,7806.040118540147,28,1.4762941591852388,140.2911413043476,59.00377937174064,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,49,101,420,1165,5171,282,1805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DRN36,OUT019,0,95.9752,95.8752,0.087854925,15.2,6.314157894736842,1092.4282275581022,28,1.1501207666057416,135.4037258953167,60.552402888534985,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,43,89,407,1165,5171,617,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCB06,OUT010,0,161.792,159.792,0.137807013,17.6,9.192727272727272,1174.0476516967972,15,1.2761704866949015,133.10807878787855,59.7998249394365,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,9,55,108,482,1165,5171,858,1805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDE10,OUT027,1,133.1626,3672.5528,0.0895125419999999,6.670000000000001,19.964407796101945,1487.6418100158526,28,1.2570909982088694,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,551,1645,848,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDW15,OUT035,1,149.7734,2820.9946,0.055103174,15.35,9.757224755700326,2718.053954568933,9,1.359779393872404,140.2911413043476,59.00377937174064,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,80,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDD45,OUT018,0,95.4436,567.2616,0.116722514,8.615,11.078769587928033,817.6965756580603,4,1.1080012033687792,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,219,219,658,999,3010,1086,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDG12,OUT017,1,121.1098,2651.2156,0.00636189,6.635,18.253172569706106,19036.76423201281,6,1.2477757989496496,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,117,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDL10,OUT027,0,99.5042,1884.8798,0.039300964,8.394999999999998,11.85279332936272,2531.8513815589868,28,1.1585088938557462,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,8,220,220,658,1008,3010,1141,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDP07,OUT045,0,197.211,3142.576,0.090084098,18.2,10.83576923076923,2189.187707690651,11,1.1914044000441049,144.30423666169895,59.22192266193132,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,218,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCO26,OUT049,0,116.6492,2664.5316,0.076975118,7.235,16.122902557014513,1515.4143706541638,14,1.1659521621595152,148.7365007751935,62.54545185638939,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,168,1013,506,6013,3010,1548,1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDV01,OUT019,1,155.1314,155.1314,0.148737487,19.2,8.079760416666668,1042.9879052615702,28,0.8743886753358409,138.62093597785957,60.16233501731816,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,66,132,608,640,2825,535,1805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDN38,OUT019,1,251.2408,1001.3632,0.161030847,6.615000000000001,37.9804686318972,1560.2029342862488,28,1.1402241495035563,138.62093597785957,60.16233501731816,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,66,132,608,640,2825,535,1805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCK17,OUT027,0,41.548,1358.2320000000002,0.037711338,11.0,3.777090909090909,1101.7376259627808,28,0.949210198006743,133.10807878787855,59.7998249394365,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,95,95,282,1008,3010,858,1559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDS23,OUT049,0,128.2994,2698.4874,0.1411081559999999,4.635,27.68056094929881,909.2273872532217,14,1.351645088196028,141.38984903846156,63.190637461084506,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,45,268,135,6013,3010,222,1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR42,OUT045,0,33.89,99.87,0.038559926,9.105,3.722130697419,878.8917281635862,11,0.9359487165438084,148.7365007751935,62.54545185638939,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,170,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW13,OUT027,0,52.7324,2492.7552,0.097410707,8.5,6.203811764705883,541.3409020837925,28,0.8024961059095556,138.62093597785957,60.16233501731816,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,120,120,358,1008,3010,549,1559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRA12,OUT035,0,141.9154,992.7078,0.0349377926666666,11.6,12.234086206896553,4061.945222297864,9,1.058300524425838,135.4037258953167,60.552402888534985,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,80,477,407,6013,5171,617,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDZ09,OUT035,0,161.8868,4094.67,0.104859135,17.6,9.198113636363637,1543.850232981609,9,1.1673807338558266,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDB29,OUT018,1,113.4176,1488.7288,0.052625179,16.7,6.791473053892215,2155.196469735524,4,0.951690225711226,136.46738513323996,66.59733901075771,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,154,154,464,547,1645,695,1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDR02,OUT013,0,110.2886,1890.2062,0.022047313,16.7,6.604107784431138,5002.360151552255,26,1.1647126493498503,147.23099753521103,70.17838495160788,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,124,746,124,6013,1004,691,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDJ16,OUT035,0,59.0246,1853.5872,0.114863923,9.195,6.4192060902664485,513.8654371050865,9,0.7855844048495728,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDD52,OUT013,1,110.357,2087.283,0.183142346,18.25,6.04695890410959,602.5750046906137,26,1.1325540037581323,147.23099753521103,70.17838495160788,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,124,746,124,3281,549,445,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DRM47,OUT018,0,192.3846,4586.0304,0.043964058,9.3,20.686516129032256,4375.951828650576,4,1.1620145342368926,137.29503093922645,65.78069692725421,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,39,39,119,999,3010,362,1546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDK14,OUT045,0,82.8934,818.934,0.041189152,6.98,11.875845272206304,2012.5056228397225,11,0.6984677106761231,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,120,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDQ58,OUT049,0,153.434,459.402,0.01532563,7.315,20.97525632262474,10011.59495563967,14,1.1247221879202012,146.4603094017093,59.55443369546232,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,219,1311,658,6013,3010,1141,1550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDG12,OUT049,1,121.8098,2048.6666,0.006335942,6.635,18.35867370007536,19225.20755398329,14,1.2477757989496496,127.45823720073652,57.30083627764299,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,119,709,357,3281,1645,544,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDV35,OUT046,0,155.9314,3878.285,0.1282060009999999,19.5,7.996482051282051,1216.2566399680466,16,0.9261629326299824,141.38984903846156,63.190637461084506,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,44,268,236,6013,5171,222,6191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDM38,OUT013,1,53.6982,1525.3478,0.092694107,5.885,9.124587935429057,579.3054352419621,26,1.5647911773049563,138.62093597785957,60.16233501731816,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,118,713,118,3281,549,535,1553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDY14,OUT046,0,263.0226,4229.1616,0.070040195,10.3,25.53617475728156,3755.309362002776,16,1.0770845422301447,147.23099753521103,70.17838495160788,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,124,746,639,6013,5171,691,6191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDB49,OUT049,1,98.2384,2167.8448,0.0301982279999999,8.3,11.835951807228914,3253.118030634116,14,0.8996913050843839,127.45823720073652,57.30083627764299,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,119,709,357,3281,1645,544,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDF52,OUT019,0,183.3292,364.8584,0.116928924,9.3,19.712817204301075,1567.8686994502743,28,1.244052517648135,136.46738513323996,66.59733901075771,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,96,189,807,1165,5171,731,1805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCW06,OUT017,0,193.1162,2501.4106,0.050625182,16.2,11.920753086419753,3814.6272738338,6,0.9121098861674743,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX22,OUT046,1,208.7928,5890.9984,0.022974812,6.785,30.77270449521002,9087.90026225242,16,0.976444798462492,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,216,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDV39,OUT045,0,198.1426,988.713,0.0072946519999999,11.3,17.534743362831858,27162.721401925686,11,1.01789543230683,140.2911413043476,59.00377937174064,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,79,477,420,6013,5171,282,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DRL35,OUT027,0,41.877,1125.202,0.030554947,15.7,2.667324840764331,1370.547296318334,28,0.8393118874676133,137.29503093922645,65.78069692725421,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,40,40,119,1008,3010,362,1559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDS34,OUT045,1,114.8518,1707.777,0.076914745,19.35,5.935493540051679,1493.2351397641637,11,1.1925363127145618,146.4603094017093,59.55443369546232,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,218,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDP11,OUT045,0,217.5166,653.1498,0.069240685,15.85,13.723444794952682,3141.456500610877,11,1.199490632634448,141.38984903846156,63.190637461084506,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,45,268,236,6013,5171,222,6191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDM09,OUT046,1,169.679,1018.674,0.085931544,11.15,15.217847533632286,1974.583396290424,16,1.089393307202587,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,216,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDC17,OUT013,0,211.2928,2735.1064,0.01544786,12.15,17.39035390946502,13677.8039158822,26,1.134802968703289,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,155,928,155,6013,1004,731,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDK40,OUT046,0,262.091,4207.856,0.021849398,7.035,37.25529495380242,11995.341931159845,16,0.7865183475997893,136.46738513323996,66.59733901075771,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,154,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDK02,OUT019,0,120.544,479.376,0.196490902,12.5,9.64352,613.4838751974379,28,1.1167412910388488,138.62093597785957,60.16233501731816,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,66,132,608,1165,5171,549,1805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDH28,OUT046,1,37.2506,265.6542,0.1100309969999999,15.85,2.3501955835962143,338.5464188786729,16,1.08402541995615,136.46738513323996,66.59733901075771,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,154,928,807,3281,2825,695,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDL36,OUT019,0,91.083,89.883,0.133198355,15.099999999999998,6.031986754966888,683.8147513158102,28,1.362840171602428,127.45823720073652,57.30083627764299,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,67,139,610,1165,5171,542,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDQ51,OUT017,1,48.1718,756.3488,0.0149645294444444,16.0,3.0107375,3219.06546937122,6,1.5033296378372902,140.2911413043476,59.00377937174064,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,80,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDW59,OUT046,0,83.5566,1268.349,0.020715913,13.15,6.354114068441064,4033.450034280411,16,1.4734690736866856,141.38984903846156,63.190637461084506,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,44,268,236,6013,5171,222,6191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDF04,OUT045,0,257.7304,5683.2688,0.013664703,17.5,14.727451428571428,18861.03195949447,11,1.1543396380615023,136.46738513323996,66.59733901075771,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,154,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDB14,OUT018,1,94.612,652.484,0.103142373,20.25,4.672197530864198,917.29516442287,4,1.1217050513491629,138.62093597785957,60.16233501731816,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,119,119,358,547,1645,535,1546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDS48,OUT010,0,149.6708,300.9416,0.046496777,15.15,9.879260726072609,3218.949993028549,15,0.9259229629582212,127.45823720073652,57.30083627764299,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,72,139,610,1165,5171,542,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCD55,OUT027,0,42.4454,293.6178,0.024213354,14.0,3.031814285714286,1752.9748253794166,28,1.1247221879201994,148.7365007751935,62.54545185638939,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,170,170,506,1008,3010,1548,1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDZ26,OUT018,1,240.8222,3585.333,0.144604071,11.6,20.760534482758622,1665.3901811657847,4,1.150072461485219,147.23099753521103,70.17838495160788,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,124,124,373,547,1645,445,1546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDM50,OUT045,1,61.422,539.298,0.030150193,13.0,4.724769230769231,2037.200889559812,11,1.4842025275740331,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,7,120,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
